http://www.nbcnews.com/politics/first-read/first-read-s-morning-clips-flynn-did-discuss-sanctions-russians-n719276,200
http://www.nbcnews.com/feature/debunker,200
http://www.nbcnews.com/video/bone-marrow-registry-seeks-more-people-to-be-the-match-for-mixed-race-patients-872055363710,200
http://www.nbcnews.com/careers,200
http://www.nbcnews.com/news/world/freedom-granted-schizophrenic-who-beheaded-fellow-greyhound-passenger-n719741,200
http://www.nbcnews.com/feature/nbcblk28-2017/nbcblk28-jessica-o-matthews-techie-inventor-harnesses-power-play-n714681,200
http://www.nbcnews.com/business/economy,200
http://www.nbcnews.com/feature/nbc-out/belgian-model-becoming-public-face-intersex-people-n719496,200
http://www.nbcnews.com/news/us-news/rep-jason-chaffetz-faces-angry-town-hall-crowd-utah-n719231,200
http://www.nbcnews.com/politics/politics-news/tom-price-confirmed-donald-trump-s-health-human-services-secretary-n719131,200
http://www.nbcnews.com/video/blown-away-a-deadly-tornado-strikes-515237955781,200
http://www.nbcnews.com/business,200
http://www.nbcnews.com/storyline/lethal-injection/supreme-court-refuses-block-execution-texas-killer-christopher-wilkins-n705671,200
http://www.nbcnews.com/mach/space,200
http://www.nbcnews.com/politics/politics-news/obama-aligned-organizing-action-relaunches-trump-era-n719311,200
http://www.nbcnews.com/dateline/video/preview-fury-871716419958,200
http://www.nbcnews.com/video/germany-reassured-on-u-s-nato-commitment-after-mattis-meeting-874658883573,200
http://www.nbcnews.com/health/health-care/more-12-million-got-obamacare-survey-shows-n719071,200
http://www.nbcnews.com/pages/sitemap,200
http://www.nbcnews.com/news/latino/j-balvin-earns-guinness-world-record-his-song-ginza-n719306,200
http://www.nbcnews.com/nightly-news/video/tornadoes-strike-new-orleans-area-that-was-devastated-by-katrina-872092739643,200
http://www.nbcnews.com/pop-culture/movies,200
http://www.nbcnews.com/mach/innovation/one-these-drones-just-might-save-your-life-n706206,200
http://www.nbcnews.com/news/us-news/germany-s-defense-minister-trump-committed-nato-n719641,200
http://www.nbcnews.com/pages/about-nbc-news-digital,200
http://www.nbcnews.com/politics/politics-news/why-president-trump-s-misleading-image-american-crime-matters-n718546,200
http://www.nbcnews.com/video/blown-away-massive-wedge-tornado-tears-through-oklahoma-515199555931,200
http://www.nbcnews.com/news/weather/blizzard-warning-another-snowstorm-looms-northeast-n719736,200
http://www.nbcnews.com/video/crowd-boos-and-jeers-chaffetz-at-town-hall-874436675772,200
http://www.nbcnews.com/mach/science/long-quest-create-artificial-blood-may-soon-be-over-n708576,200
http://www.nbcnews.com/pop-culture/music,200
http://www.nbcnews.com/id/31066137/media-kit/,301
http://www.nbcnews.com/mach,200
http://www.nbcnews.com/feature/show-me,200
http://www.nbcnews.com/news/world/whale-rescuers-disheartened-new-pod-beaches-new-zealand-n719731,200
http://www.nbcnews.com/video/groundhog-day-punxsutawney-phil-sees-shadow-predicts-six-more-weeks-of-winter-868425795649,200
http://www.nbcnews.com/mach/innovation/how-machine-learning-revolutionizing-diagnosis-rare-diseases-n700901,200
http://www.nbcnews.com/business/personal-finance,200
http://www.nbcnews.com/politics/white-house/donald-trump-s-feud-nordstrom-sparks-warnings-ethics-experts-n719141,200
http://www.nbcnews.com/video/deported-mom-reunited-with-her-family-in-mexico-874306627937,200
http://www.nbcnews.com/feature/nbc-out/trump-moves-leave-lgbtq-groups-religious-conservatives-wary-n718811,200
http://www.nbcnews.com/video/broken-dam-floods-homes-in-nevada-873179715939,200
http://www.nbcnews.com/storyline/lethal-injection/u-s-military-could-execute-ex-soldier-first-time-1961-n701156,200
http://www.nbcnews.com/news/world,200
http://www.nbcnews.com/news/asian-america/muthaland-story-hope-faith-amidst-shadows-assault-n717941,200
http://www.nbcnews.com/video/blown-away-a-tornado-after-dark-515199043778,200
http://www.nbcnews.com/mach/innovation,200
http://www.nbcnews.com/feature/nbc-out/sessions-confirmation-attorney-general-riles-lgbtq-advocates-n718951,200
http://www.nbcnews.com/news/europe,200
http://www.nbcnews.com/slideshow/met-digitizes-its-collection-releasing-350-00-images-free-n719661,200
http://www.nbcnews.com/health/health-news/where-you-get-hurt-may-depend-what-state-you-re-n718916,200
http://www.nbcnews.com/health/health-care,200
http://www.nbcnews.com/mach/science/amp/can-science-curb-donor-organ-shortage-self-driving-cars-will-n719386,200
http://www.nbcnews.com/news/us-news/loophole-lets-criminals-buy-untraceable-ghost-guns-online-n719121,200
http://www.nbcnews.com/video/survivors-of-italian-avalanche-describe-their-ordeal-863674435665,200
http://www.nbcnews.com/video/meet-the-nuns-who-rock-and-roll-873664579837,200
http://www.nbcnews.com/health/health-care/hurry-repeal-obamacare-conservatives-say-n718856,200
http://www.nbcnews.com/news/nbcblk/nbcblk-sixteen-must-reads-black-authors-2016-n525071,200
http://www.nbcnews.com/politics/justice-department,200
http://www.nbcnews.com/news/us-news/gymnastics-doctor-larry-nassar-hit-child-porn-cover-charge-n718046,200
http://www.nbcnews.com/storyline/lethal-injection,200
http://www.nbcnews.com/video/santa-ana-winds-554975299701,200
http://www.nbcnews.com/business/consumer/domino-s-pizza-launches-wedding-registry-n718841,200
http://www.nbcnews.com/storyline/2016-rio-summer-olympics/blackgirlmagic-african-american-women-take-spotlight-rio-olympics-n635101,200
http://www.nbcnews.com/video/president-trump-is-considering-a-new-executive-order-on-a-travel-ban-874762307550,200
http://www.nbcnews.com/news/us-news/lgbt-community-centers-los-angeles-milwaukee-vandalized-slurs-n719781,200
http://www.nbcnews.com/news/nbcblk/afr-americans-fatally-shot-less-likely-be-armed-whites-n718666,200
http://www.nbcnews.com/news/world/pope-francis-targeted-fake-news-amid-tensions-conservative-catholics-n719326,200
http://www.nbcnews.com/news/us-news/yemen-raid-had-secret-target-al-qaeda-leader-qassim-al-n717616,200
htt
